Rank, name, size
1051, clickhouse-client, 25
1052, clickhouse-server, 25
1053, libclutter-1.0-0, 25
1054, compiz-plugins-extra, 25
1055, crack-attack, 25
1056, davmail, 25
1057, debian-cd, 25
1058, education-primaryschool, 25
1059, education-secondaryschool, 25
1060, science-neuroscience-cognitive, 25
1061, deepin-music, 25
1062, denemo, 25
1063, librte-pmd-softnic18.11, 25
1064, dtc-xen, 25
1065, dynare, 25
1066, ecflow-client, 25
1067, libeclipse-debug-ui-java, 25
1068, libflowcanvas5v5, 25
1069, libgdraw5, 25
1070, freeorion, 25
1071, fusioninventory-agent, 25
1072, fwupd, 25
1073, ganeti-2.15, 25
1074, globus-gram-job-manager, 25
1075, gnote, 25
1076, gnubik, 25
1077, gnunet, 25
1078, godot3-runner, 25
1079, gosa, 25
1080, libgail-3-0, 25
1081, libghc-csv-conduit-dev, 25
1082, libghc-gi-gtk-hs-dev, 25
1083, libghc-gtk-dev, 25
1084, libghc-hackage-security-dev, 25
1085, libghc-haxr-dev, 25
1086, libghc-linear-dev, 25
1087, libghc-pandoc-citeproc-prof, 25
1088, libghc-trifecta-prof, 25
1089, libghc-vty-dev, 25
1090, libghc-warp-prof, 25
1091, libghc-yesod-test-prof, 25
1092, hugs, 25
1093, kconfig-frontends, 25
1094, libplasma3, 25
1095, keditbookmarks, 25
1096, kid3-core, 25
1097, kmenuedit, 25
1098, kmix, 25
1099, kmplot, 25
1100, kraft, 25
1101, krdc, 25
1102, ksystemlog, 25
1103, ktikz, 25
1104, kde-config-telepathy-accounts, 25
1105, libkf5xmlgui5, 25
1106, laby, 25
1107, liblemonldap-ng-portal-perl, 25
1108, libcode-tidyall-perl, 25
1109, libjifty-dbi-perl, 25
1110, libkf5pimcommonakonadi5abi1, 25
1111, libkf5torrent6, 25
1112, libnet-amazon-s3-perl, 25
1113, libreoffice-gtk3, 25
1114, libreswan, 25
1115, mame, 25
1116, marble, 25
1117, libmarco-private1, 25
1118, python-matplotlib, 25
1119, libmia-2.4-4, 25
1120, mrs, 25
1121, nip2, 25
1122, node-mapnik, 25
1123, webpack, 25
1124, python3-opencv, 25
1125, palapeli, 25
1126, pan, 25
1127, php-horde-vfs, 25
1128, pim-sieve-editor, 25
1129, postgresql-11, 25
1130, python3-pyopencl, 25
1131, python3-astropy-affiliated, 25
1132, python-gtkglext1, 25
1133, python-mapnik, 25
1134, qgis-server, 25
1135, qt4-demos, 25
1136, qtox, 25
1137, libtf-conversions0d, 25
1138, libseed-gtk4-0, 25
1139, libslepc-complex3.10, 25
1140, snakemake, 25
1141, spring, 25
1142, starpu-examples, 25
1143, synaptic, 25
1144, telegram-desktop, 25
1145, ufraw, 25
1146, xemacs21-mule-canna-wnn, 25
1147, xfce4-settings, 25
1148, libxine2-x, 25
1149, yorick-full, 25
1150, libatrildocument3, 24
1151, cairo-dock-animated-icons-plug-in, 24
1152, cairo-dock-cairo-penguin-plug-in, 24
1153, cairo-dock-clipper-plug-in, 24
1154, cairo-dock-desklet-rendering-plug-in, 24
1155, cairo-dock-dialog-rendering-plug-in, 24
1156, cairo-dock-dnd2share-plug-in, 24
1157, cairo-dock-drop-indicator-plug-in, 24
1158, cairo-dock-dustbin-plug-in, 24
1159, cairo-dock-folders-plug-in, 24
1160, cairo-dock-gnome-integration-plug-in, 24
1161, cairo-dock-icon-effect-plug-in, 24
1162, cairo-dock-illusion-plug-in, 24
1163, cairo-dock-kde-integration-plug-in, 24
1164, cairo-dock-logout-plug-in, 24
1165, cairo-dock-motion-blur-plug-in, 24
1166, cairo-dock-musicplayer-plug-in, 24
1167, cairo-dock-netspeed-plug-in, 24
1168, cairo-dock-quick-browser-plug-in, 24
1169, cairo-dock-remote-control-plug-in, 24
1170, cairo-dock-rendering-plug-in, 24
1171, cairo-dock-rssreader-plug-in, 24
1172, cairo-dock-showdesktop-plug-in, 24
1173, cairo-dock-showmouse-plug-in, 24
1174, cairo-dock-stack-plug-in, 24
1175, cairo-dock-switcher-plug-in, 24
1176, cairo-dock-systray-plug-in, 24
1177, cairo-dock-toons-plug-in, 24
1178, cairo-dock-weather-plug-in, 24
1179, cairo-dock-wifi-plug-in, 24
1180, cairo-dock-xfce-integration-plug-in, 24
1181, karbon, 24
1182, ceph-osd, 24
1183, claws-mail-multi-notifier, 24
1184, cloudcompare, 24
1185, libclutter-1.0-dev, 24
1186, conky-all, 24
1187, sqwebmail, 24
1188, cynthiune.app, 24
1189, ddskk, 24
1190, science-logic, 24
1191, libdolfin-dev, 24
1192, dpdk, 24
1193, librte-pmd-dpaa2-event18.11, 24
1194, libdtkwidget2, 24
1195, libeclipse-ui-ide-application-java, 24
1196, libecore-x1, 24
1197, elastix, 24
1198, erlang-nox, 24
1199, evolution, 24
1200, ffdiaporama, 24
1201, filezilla, 24
1202, flatpak-tests, 24
1203, libfontforge2, 24
1204, gambas3-gb-gtk-opengl, 24
1205, libgegl-0.4-0, 24
1206, libgmerlin-avdec1, 24
1207, libgnuradio-qtgui3.7.13, 24
1208, gpac-modules-base, 24
1209, libgradle-core-java, 24
1210, gsequencer, 24
1211, libghc-gtk-sni-tray-prof, 24
1212, libghc-haskell-gi-dev, 24
1213, libghc-skylighting-dev, 24
1214, libghc-skylighting-core-dev, 24
1215, libghc-snap-server-dev, 24
1216, libghc-twitter-conduit-prof, 24
1217, libghc-yesod-form-prof, 24
1218, higan, 24
1219, horizon-eda, 24
1220, hotspot, 24
1221, libmagickcore-6.q16-dev, 24
1222, libmagickcore-6.q16hdri-dev, 24
1223, kpart5-kompare, 24
1224, kpat, 24
1225, libktpcommoninternals9, 24
1226, kwalletcli, 24
1227, libebook-tools-perl, 24
1228, librdf-trine-perl, 24
1229, libwww-perl, 24
1230, lxc, 24
1231, lxsession, 24
1232, python-mapscript, 24
1233, mariadb-server-10.3, 24
1234, mate-system-monitor, 24
1235, mate-user-share, 24
1236, libmgl-qt5-7.5.0, 24
1237, udav, 24
1238, mini-buildd, 24
1239, mitmproxy, 24
1240, libncarg0, 24
1241, python3-networking-bagpipe, 24
1242, node-libs-browser, 24
1243, nxagent, 24
1244, obconf, 24
1245, oce-draw, 24
1246, libopenalpr2, 24
1247, openalpr, 24
1248, openalpr-utils, 24
1249, openstack-proxy-node, 24
1250, patchage, 24
1251, pcmanfm, 24
1252, parchives, 24
1253, php-horde-kolab-storage, 24
1254, php-horde-webmail, 24
1255, plasma-vault, 24
1256, pluma, 24
1257, profanity, 24
1258, libghc-propellor-dev, 24
1259, python3-mapnik, 24
1260, qt5-doc, 24
1261, r-bioc-deseq2, 24
1262, r-bioc-gviz, 24
1263, r-cran-treespace, 24
1264, rawtherapee, 24
1265, ripit, 24
1266, libinteractive-markers1d, 24
1267, liblaser-geometry0d, 24
1268, librviz-dev, 24
1269, sdaps, 24
1270, sddm, 24
1271, python-stfio, 24
1272, stimfit, 24
1273, systemd-tests, 24
1274, tangerine, 24
1275, tuxtype, 24
1276, ufoai, 24
1277, mate-applet-appmenu, 24
1278, x11-utils, 24
1279, xemacs21-mule, 24
1280, xfce4-panel, 24
1281, xfce4-places-plugin, 24
1282, xfdesktop4, 24
1283, zapping, 24
1284, aghermann, 23
1285, libbiojava4.0-java, 23
1286, libcaffe-cpu1, 23
1287, calendarserver, 23
1288, calibre-bin, 23
1289, calligra-gemini, 23
1290, cervisia, 23
1291, claws-mail-gdata-plugin, 23
1292, claws-mail-pgpinline, 23
1293, colobot, 23
1294, astro-java, 23
1295, education-desktop-lxde, 23
1296, education-desktop-lxqt, 23
1297, education-networked-common, 23
1298, games-simulation, 23
1299, multimedia-soundsynthesis, 23
1300, science-physics-dev, 23
1301, python-dfvfs, 23
1302, dolphin-plugins, 23
1303, qfitsview, 23
1304, ecasound, 23
1305, libevas1-engines-wayland, 23
1306, eog, 23
1307, falkon, 23
1308, frei0r-plugins, 23
1309, gammaray, 23
1310, gbrowse, 23
1311, geary, 23
1312, gnubg, 23
1313, gnukhata-core, 23
1314, libgnuradio-atsc3.7.13, 23
1315, libgnuradio-dtv3.7.13, 23
1316, gqrx-sdr, 23
1317, gr-gsm, 23
1318, libgraphics-magick-perl, 23
1319, libghc-aeson-extra-dev, 23
1320, libghc-dbus-dev, 23
1321, libghc-gitlib-dev, 23
1322, libghc-gtk3-dev, 23
1323, libghc-http-client-prof, 23
1324, libghc-http-streams-dev, 23
1325, libghc-linear-prof, 23
1326, libghc-monad-logger-dev, 23
1327, libghc-sbv-dev, 23
1328, libghc-shelly-dev, 23
1329, libghc-text-show-dev, 23
1330, heimdal-kdc, 23
1331, libghc-hlint-prof, 23
1332, r-cran-hmisc, 23
1333, julia, 23
1334, libkf5kcmutils5, 23
1335, libkf5khtml-bin, 23
1336, kigo, 23
1337, kiten, 23
1338, libkf5mailtransport5, 23
1339, libkf5newstuff5, 23
1340, kde-telepathy-auth-handler, 23
1341, kde-telepathy-integration-module, 23
1342, ktuberling, 23
1343, kvirc, 23
1344, kvpnc, 23
1345, lava, 23
1346, liblemonldap-ng-common-perl, 23
1347, libkf5libkdepim5, 23
1348, libprocessui7, 23
1349, libmodule-package-rdf-perl, 23
1350, libmoose-perl, 23
1351, libreoffice-writer, 23
1352, libsdl2-dev, 23
1353, libvirt-clients, 23
1354, libzypp1702, 23
1355, linaro-image-tools, 23
1356, links2, 23
1357, libmediastreamer-voip10, 23
1358, torch-core-free, 23
1359, mia-tools, 23
1360, libmshr-dev, 23
1361, mudlet, 23
1362, muse, 23
1363, libmutter-3-dev, 23
1364, mypaint, 23
1365, futatabi, 23
1366, python3-networking-mlnx, 23
1367, golang-github-docker-notary-dev, 23
1368, pynslcd, 23
1369, ocsinventory-agent, 23
1370, omegat, 23
1371, libocct-draw-7.3, 23
1372, libopencv-videoio3.2, 23
1373, orthanc, 23
1374, pavucontrol, 23
1375, pegasus-wms, 23
1376, libpetsc-real3.10, 23
1377, libpetsc-real3.10-dev, 23
1378, php-horde-alarm, 23
1379, php-horde-content, 23
1380, plasma-pa, 23
1381, polymake, 23
1382, pulseaudio-dlna, 23
1383, python3-glance-store, 23
1384, python-qt4, 23
1385, python3-taskflow, 23
1386, python3-thinc, 23
1387, qgis-provider-grass, 23
1388, qt5-doc-html, 23
1389, quassel-client, 23
1390, r-bioc-biovizbase, 23
1391, r-bioc-cner, 23
1392, r-bioc-tfbstools, 23
1393, r-bioc-variantannotation, 23
1394, r-cran-devtools, 23
1395, r-cran-recipes, 23
1396, r-cran-spdep, 23
1397, r-cran-treescape, 23
1398, python-rekall-core, 23
1399, roaraudio, 23
1400, libtf1d, 23
1401, rygel, 23
1402, shogun-cmdline-static, 23
1403, libsimpleitk1.0, 23
1404, simplescreenrecorder, 23
1405, sisu, 23
1406, speedpad, 23
1407, python-spyder, 23
1408, python3-spyder, 23
1409, ssvnc, 23
1410, sucrose, 23
1411, supertux, 23
1412, supertuxkart, 23
1413, syslog-ng, 23
1414, taffybar, 23
1415, tahoe-lafs, 23
1416, task-desktop, 23
1417, timidity, 23
1418, tryton-server, 23
1419, uhd-host, 23
1420, libuima-as-java, 23
1421, libukwm-1-dev, 23
1422, vim-gtk3, 23
1423, vino, 23
1424, wdm, 23
1425, webcamoid, 23
1426, wsjtx, 23
1427, xdm, 23
1428, xemacs21-nomule, 23
1429, xen-tools, 23
1430, libghc-xmonad-dev, 23
1431, libghc-xmonad-extras-dev, 23
1432, yubikey-val, 23
1433, zabbix-server-mysql, 23
1434, libkf5akonadiwidgets5abi1, 22
1435, asterisk, 22
1436, barnowl, 22
1437, bijiben, 22
1438, dnsutils, 22
1439, bochs, 22
1440, buildbot, 22
1441, claws-mail-extra-plugins, 22
1442, claws-mail-python-plugin, 22
1443, context, 22
1444, libcsound64-6.0, 22
1445, astro-datareduction, 22
1446, education-desktop-other, 22
1447, education-music, 22
1448, games-adventure, 22
1449, games-emulator, 22
1450, gis-remotesensing, 22
1451, multimedia-recording, 22
1452, debichem-visualisation, 22
1453, dino-im, 22
1454, librte-flow-classify18.11, 22
1455, librte-pipeline18.11, 22
1456, librte-pmd-dpaa-event18.11, 22
1457, easytag, 22
1458, libeclipse-compare-java, 22
1459, libeclipse-team-ui-java, 22
1460, libeclipse-e4-ui-workbench-renderers-swt-java, 22
1461, evince, 22
1462, feedreader, 22
1463, fluid, 22
1464, fluxbox, 22
1465, libfontforge-dev, 22
1466, foxtrotgps, 22
1467, freewheeling, 22
1468, gauche-gtk, 22
1469, gitg, 22
1470, glewlwyd, 22
1471, gmerlin-plugins-base, 22
1472, libgmerlin0, 22
1473, libgcu0v5, 22
1474, gnumeric, 22
1475, libgnuradio-fcd3.7.13, 22
1476, gr-air-modes, 22
1477, granule, 22
1478, libgraphicsmagick-q16-3, 22
1479, libgraphicsmagick1-dev, 22
1480, libghc-aeson-dev, 22
1481, libghc-brick-dev, 22
1482, libghc-csv-conduit-prof, 22
1483, libghc-diagrams-cairo-prof, 22
1484, libghc-diagrams-svg-dev, 22
1485, libghc-hackage-security-prof, 22
1486, libghc-hpack-prof, 22
1487, libghc-http-reverse-proxy-dev, 22
1488, libghc-musicbrainz-dev, 22
1489, libghc-persistent-sqlite-dev, 22
1490, libghc-rio-dev, 22
1491, libghc-servant-client-dev, 22
1492, libghc-shake-dev, 22
1493, libghc-vty-prof, 22
1494, libghc-yaml-dev, 22
1495, libghc-yi-keymap-vim-dev, 22
1496, hugin, 22
1497, kanagram, 22
1498, kdevelop-dev, 22
1499, libkf5templateparser5, 22
1500, libkf5kiofilewidgets5, 22
1501, konsole, 22
1502, kopano-libs, 22
1503, kshutdown, 22
1504, libkf5wallet-bin, 22
1505, libchi-perl, 22
1506, libkf5kdegames7, 22
1507, libmessage-passing-perl, 22
1508, libnet-twitter-perl, 22
1509, ltsp-server-standalone, 22
1510, lxdm, 22
1511, libmapnik3.0, 22
1512, libmapscript-perl, 22
1513, ruby-mapscript, 22
1514, marionnet, 22
1515, libmgl-glut7.5.0, 22
1516, python-mathgl, 22
1517, python3-mathgl, 22
1518, munin, 22
1519, muon, 22
1520, neko, 22
1521, netgen, 22
1522, python3-neutron-vpnaas, 22
1523, dolphin-nextcloud, 22
1524, nginx-extras, 22
1525, nordugrid-arc-cache-service, 22
1526, ntopng, 22
1527, liboctave-dev, 22
1528, libodb-api-bin, 22
1529, okular-extra-backends, 22
1530, kde-style-oxygen-qt5, 22
1531, pavumeter, 22
1532, libpetsc-complex3.10, 22
1533, libpetsc-complex3.10-dev, 22
1534, php-horde-sesha, 22
1535, pidgin-sipe, 22
1536, planner, 22
1537, pokerth, 22
1538, polari, 22
1539, proftpd-basic, 22
1540, libghc-propellor-prof, 22
1541, python-gtk2-dbg, 22
1542, python3-casacore, 22
1543, python3-oslo.messaging, 22
1544, python-scrapy, 22
1545, libqgis-app2.18.28, 22
1546, libqgis-customwidgets, 22
1547, libqgis-dev, 22
1548, qreator, 22
1549, r-cran-dplyr, 22
1550, r-cran-sjplot, 22
1551, r-cran-taxize, 22
1552, rails, 22
1553, rheolef, 22
1554, libtf2-ros0d, 22
1555, python-tf2, 22
1556, topic-tools, 22
1557, schleuder, 22
1558, scorched3d, 22
1559, libshogun16, 22
1560, python-silx-dbg, 22
1561, smuxi-frontend-gnome, 22
1562, sofa-apps, 22
1563, sparkleshare, 22
1564, starlink-ttools-java, 22
1565, texstudio, 22
1566, tint2, 22
1567, tucnak, 22
1568, tvtime, 22
1569, ukui-menu, 22
1570, vagalume, 22
1571, vala-panel-appmenu, 22
1572, vlc-plugin-video-output, 22
1573, webcamoid-plugins, 22
1574, wicd-daemon, 22
1575, xfce4-pulseaudio-plugin, 22
1576, xjadeo, 22
1577, zabbix-server-pgsql, 22
1578, 4store, 21
1579, libabiword-dev, 21
1580, libkf5akonadimime5, 21
1581, libaoflagger0, 21
1582, ariba, 21
1583, ario, 21
1584, kio-audiocd, 21
1585, bareos-director, 21
1586, bind9utils, 21
1587, bley, 21
1588, carettah, 21
1589, changeme, 21
1590, claws-mail-pdf-viewer, 21
1591, claws-mail-spamassassin, 21
1592, cloud-init, 21
1593, colorhug-client, 21
1594, composer, 21
1595, csoundqt, 21
1596, cura, 21
1597, cyphesis-cpp, 21
1598, darknet, 21
1599, darkradiant, 21
1600, education-desktop-mate, 21
1601, games-tetris, 21
1602, python3-dfvfs, 21
1603, librte-pmd-dpaa18.11, 21
1604, librte-pmd-dpaa2-18.11, 21
1605, librte-pmd-octeontx-event18.11, 21
1606, librte-table18.11, 21
1607, libeclipse-ltk-ui-refactoring-java, 21
1608, libeclipse-search-java, 21
1609, libemotion1, 21
1610, eiciel, 21
1611, elastalert, 21
1612, engrampa, 21
1613, mon, 21
1614, ettercap-graphical, 21
1615, libexo-1-0, 21
1616, fastnetmon, 21
1617, libavfilter-extra7, 21
1618, python3-fife, 21
1619, florence, 21
1620, freetennis, 21
1621, gargoyle-free, 21
1622, libgeant321-2-gfortran, 21
1623, gle-graphics, 21
1624, libglom-1.30-0, 21
1625, gnome-screensaver, 21
1626, gnome-session-bin, 21
1627, libgnuradio-trellis3.7.13, 21
1628, gr-fosphor, 21
1629, libgnuradio-fosphor3.7.12, 21
1630, grilo-plugins-0.3, 21
1631, gsmartcontrol, 21
1632, libgtk2.0-dev, 21
1633, libgtkglext1, 21
1634, haci, 21
1635, libghc-aeson-extra-prof, 21
1636, libghc-authenticate-dev, 21
1637, libghc-conduit-extra-dev, 21
1638, libghc-dav-dev, 21
1639, libghc-diagrams-lib-doc, 21
1640, libghc-gitlib-prof, 21
1641, libghc-haxr-prof, 21
1642, libghc-hedis-dev, 21
1643, libghc-hstringtemplate-dev, 21
1644, libghc-mime-mail-ses-dev, 21
1645, libghc-persistent-postgresql-dev, 21
1646, libghc-quickcheck-instances-dev, 21
1647, libghc-servant-dev, 21
1648, libghc-shakespeare-dev, 21
1649, libghc-shell-conduit-dev, 21
1650, libghc-shelly-prof, 21
1651, libghc-skylighting-prof, 21
1652, libghc-skylighting-core-prof, 21
1653, libghc-snap-server-prof, 21
1654, libghc-termonad-prof, 21
1655, libghc-text-show-prof, 21
1656, libghc-these-dev, 21
1657, libghc-yesod-core-doc, 21
1658, hydrogen, 21
1659, icewm, 21
1660, jwm, 21
1661, kaccounts-integration, 21
1662, kactivitymanagerd, 21
1663, kde-config-fcitx, 21
1664, libkhtml5, 21
1665, plasma-dataengines-addons, 21
1666, libkf5kaddressbookgrantlee5, 21
1667, libkf5messagecore5abi1, 21
1668, libkf5kiowidgets5, 21
1669, kprinter4, 21
1670, kde-config-screenlocker, 21
1671, libcatalyst-model-dbic-schema-perl, 21
1672, libconfig-model-perl, 21
1673, libcourriel-perl, 21
1674, libglademm-2.4-1v5, 21
1675, libgnomecanvasmm-2.6-1v5, 21
1676, libsql-translator-perl, 21
1677, libvirt0, 21
1678, license-reconcile, 21
1679, lookup-el, 21
1680, lxappearance-obconf, 21
1681, marble-plugins, 21
1682, massif-visualizer, 21
1683, mate-desktop-environment, 21
1684, mate-desktop-environment-extras, 21
1685, mate-utils, 21
1686, libmgl-wx7.5.0, 21
1687, python3-matplotlib, 21
1688, mediawiki, 21
1689, medit, 21
1690, merkaartor, 21
1691, kdeedu, 21
1692, midori, 21
1693, python3-netgen, 21
1694, nitrogen, 21
1695, node-request, 21
1696, opencubicplayer, 21
1697, libodb-api-0d, 21
1698, open-vm-tools, 21
1699, libopenjfx-jni, 21
1700, orage, 21
1701, orthanc-wsi, 21
1702, osmosis, 21
1703, pacpl, 21
1704, php-facedetect, 21
1705, php-horde-share, 21
1706, libkf5plasmaquick5, 21
1707, libpoco-dev, 21
1708, prewikka, 21
1709, procmeter3, 21
1710, psad, 21
1711, psi, 21
1712, psi-plus-plugins, 21
1713, psi4, 21
1714, libkf5purpose-bin, 21
1715, python-pyfai-dbg, 21
1716, python-pylons, 21
1717, python-pyresample, 21
1718, python3-pyresample, 21
1719, pysycache, 21
1720, python3-neutron-lib, 21
1721, python-openstacksdk, 21
1722, python3-pyqt4, 21
1723, libqgisgrass7-2.18.28, 21
1724, libqtgui4, 21
1725, r-bioc-shortread, 21
1726, r-cran-rmarkdown, 21
1727, r-cran-shazam, 21
1728, r-cran-sjstats, 21
1729, python3-rally, 21
1730, rear, 21
1731, ldirectord, 21
1732, rhythmbox, 21
1733, camera-calibration-parsers-tools, 21
1734, libresource-retriever0d, 21
1735, libimage-geometry0d, 21
1736, rsibreak, 21
1737, samba-libs, 21
1738, kde-config-sddm, 21
1739, seahorse, 21
1740, sepia, 21
1741, signon-ui-x11, 21
1742, libsofa1, 21
1743, solvespace, 21
1744, spamassassin, 21
1745, sssd-ad, 21
1746, supercollider-ide, 21
1747, libthunarx-3-0, 21
1748, libtotem0, 21
1749, trafficserver, 21
1750, python-translate, 21
1751, libtrilinos-stokhos12, 21
1752, turing, 21
1753, tuxpaint, 21
1754, python3-uhd, 21
1755, ukui-indicators, 21
1756, variety, 21
1757, vim-gtk, 21
1758, wesnoth-1.14, 21
1759, xenwatch, 21
1760, xfce4-clipman-plugin, 21
1761, xfce4-notes-plugin, 21
1762, xfce4-power-manager-plugins, 21
1763, xfwm4, 21
1764, xmoto, 21
1765, xorg, 21
1766, aegisub, 20
1767, libkf5akonadi-dev, 20
1768, libkf5akonadisearch-bin, 20
1769, apache2-bin, 20
1770, appstream-generator, 20
1771, python3-astropy, 20
1772, libavifile-0.7c2, 20
1773, bibletime, 20
1774, birdfont, 20
1775, caja-eiciel, 20
1776, libcamlimages-ocaml-dev, 20
1777, cinnamon-screensaver, 20
1778, classified-ads, 20
1779, claws-mail-archiver-plugin, 20
1780, claws-mail-bogofilter, 20
1781, claws-mail-bsfilter-plugin, 20
1782, claws-mail-clamd-plugin, 20
1783, claws-mail-dillo-viewer, 20
1784, claws-mail-perl-filter, 20
1785, claws-mail-tnef-parser, 20
1786, claws-mail-vcalendar-plugin, 20
1787, python-compizconfig, 20
1788, golang-github-hashicorp-consul-dev, 20
1789, astro-tools, 20
1790, education-language, 20
1791, education-mathematics, 20
1792, science-financial, 20
1793, science-highenergy-physics, 20
1794, science-simulations, 20
1795, libdmr0.1, 20
1796, qt5dxcb-plugin, 20
1797, dia, 20
1798, php-doctrine-orm, 20
1799, dokuwiki, 20
1800, dovecot-core, 20
1801, librte-pmd-dpaa2-cmdif18.11, 20
1802, librte-pmd-octeontx18.11, 20
1803, duck, 20
1804, dwww, 20
1805, libevas1-engines-drm, 20
1806, epoptes-client, 20
1807, eviacam, 20
1808, microhope, 20
1809, faumachine, 20
1810, fcitx-ui-qimpanel, 20
1811, fotoxx, 20
1812, geogebra, 20
1813, ghemical, 20
1814, giada, 20
1815, python3-glue, 20
1816, gnome-color-manager, 20
1817, gnome-keysign, 20
1818, gnuplot-qt, 20
1819, libgnuradio-channels3.7.13, 20
1820, libgnuradio-digital3.7.13, 20
1821, gopchop, 20
1822, gr-iio, 20
1823, growl-for-linux, 20
1824, libgtkspellmm-3.0-0v5, 20
1825, guile-gnome2-gtk, 20
